Subject,Session,F00001,F00002,F00003,F00004,F00005,F00006,F00007,F00008,F00009,F00010
13,1,-1.8948261128705103928,-0.86730239651247886812,0.20994505128803281346,0.21080642699958426767,0.01495647513816734421,-1.4799716143941017421,-0.23941889277959491067,1.2849014574780208697,0.2505156505528353672,0.45356110078518740991
14,1,0.38844458518459101803,-0.42571449334528116415,1.6133866659927220688,0.2841559431485562448,-0.33012229654787006439,1.7750054967117436799,0.51864940082808896893,0.15683443706378710769,1.420390463726296959,-0.6723254403869153295
15,1,-0.4143640490908537255,0.51809395426600812762,-0.23462319885881038894,1.1834764383719582614,-0.16918779794328817068,-0.18009471771398827267,-0.62747148181591383409,0.052059389153353473334,-0.94006824969084501475,-1.1494077729986253988
16,1,0.40809649361776584309,-0.020103794816012772462,2.1828948856100285347,2.9723974914460300489,-1.2021035943607842889,1.1068578612776232006,1.0417937593739396984,0.41274556267568696111,0.12305183052155323209,2.4818961979425426811
17,1,-0.59345781189900914665,-0.64567897145702968231,-0.078811283248515745514,-0.68747420957768134997,0.23788359832354116774,0.72691411710009035119,1.2504005642073154903,-0.0012299733808689983228,1.4788374689103074289,-1.1126310139895314588
18,1,1.073389086047113139,1.6430631065213268105,-0.083082472140582813713,-0.45743747447863819522,-1.0425906624496181774,0.48869277001198541122,-0.32362528267510309865,-0.56584425709214158928,0.012348492017182461158,0.16518830601664466484
19,1,1.8630636232797948004,0.056978878008758164497,-0.14004617865257765197,0.9193180098640476583,1.0980863762463388689,0.88550951187441273582,0.60209067457055565065,1.1279782048583413268,0.30177518446205303659,-0.085150141156264541609
20,1,1.6751590006683851897,1.2571477247889897289,-1.4186564716745870829,-0.88679125702201289094,-0.076423354919803315743,1.2581691087691937447,0.59800877063725177418,2.8190280410966539471,0.78207010653912900633,1.9431404343295801684
21,1,0.41816616562009512048,1.9120081990700148467,1.5865807945725896033,-0.59163680574139054791,1.628453119829446516,-0.64095937054190443849,0.032198485002148211076,-0.80889887562274398469,0.2931452283761964428,-0.018124699532598164547
22,1,1.2905135424439846403,0.52773297446590838877,-0.36929977150326137592,-1.0262691388540676751,-0.31253288200383827489,-0.13168741494345784226,0.49157802251126225812,-0.73485881794457585947,0.80603333547826760963,1.0250376812445209929
23,1,-1.5081931906210139793,-0.22765126145321584739,-0.44230635418854530316,0.16859584557826742812,-1.1621380539995282977,0.687286267936069728,-1.0357321816066640263,-0.65209318134528904132,-0.58763776437795278706,-1.887564551809251201
24,1,-0.040174376336698784662,-0.32236331735187739866,0.096604746320373385826,-1.0223927747579544256,-0.94058323135771448875,1.0578607826732275843,0.19933394606640725266,0.39089410346228165016,0.51115598479775425922,1.110894419479307782
25,1,0.72913052862683469524,-0.16338681939255150777,0.13181012425975285884,0.95920025892415783364,-1.0508380232852410074,0.27686861204295570849,-0.64516792876038164817,-1.3293667945220151161,0.26537131656057649787,1.0660775606539629745
26,1,-0.78428467304632465407,-1.8859808405089859562,-0.74638673248356046663,-0.44568162375837244715,-0.35978106230666440091,0.48282222124363194382,-0.94055909966385931043,-0.54279437651652129304,1.9810037323332454484,1.1414745102020966705
27,1,0.98666408083807755069,-0.68035472464582336105,0.62361549139406735609,0.13473360699519210115,-0.40528337630320343532,1.3239553532370649247,0.31658532189020693881,1.3937766671082927328,-0.2348938041255367315,-1.6277955789852462942
28,1,0.71752934814088975557,-0.024363917454983355371,-0.095200973408646583085,0.056142751253339409634,-0.44569930245426542248,-1.2751700585726439829,-0.3943911057049696578,-0.92966473931998783176,1.338867089360176843,0.56454449994604916085
29,1,0.021844521988929374579,1.4696736539601698013,0.54648079200836374714,0.99711529922499930745,-0.5050372915929529638,1.313630214278285413,-0.83557598534725419093,1.1344297186103475816,0.51092897385989721748,0.72799045628196090707
30,1,-1.5552871564359649348,-0.2584540598274726042,0.76934465757765513327,-0.41639235239776772879,-1.2205436704484200483,0.65997076393254738846,1.1058336556092145386,-0.97111472733322101725,0.83961954785736470086,-0.44745699379865688794
31,1,-0.70549791296567276877,-1.1423981140458718819,-0.46845668380137778231,-0.73476870838675167885,-0.576377031661532091,0.5488564327793219455,0.66669058966959660051,-0.25587750039271611735,0.049397044604534839918,-0.43413699064493421753
32,1,-0.76237226365507648751,1.6279500177014709639,1.636263561063549643,-0.436281014013659596,1.7905584065648723069,0.13849710560367206602,-1.2721608443720158199,-0.063478794565480001211,0.77348561276889626903,-0.22461751789530717827
33,1,-1.4096846753732699131,-0.70895512698133089646,-1.024462442986303401,0.34411520849549975809,-0.10555174084855011019,0.052597819269313721147,0.54490343830994736329,-0.59481725277250441231,0.32753140697191190922,-0.49553556876417192978
34,1,1.4909076357357853304,0.2515719196733475771,2.0968375709678745977,1.3218604629912551474,2.5678336076156611512,-1.22884653299832447,0.14569725579304768082,0.78321140536374456165,1.2859802960962714025,-0.86902005663442627448
35,1,-0.54501289742475533817,-0.79847861967234223801,1.2711584637997277447,-0.28036769898288371738,-0.56883019499622533566,-0.9285255439695385693,0.75708650742342309403,0.16964269979440804725,-1.0806451676637129911,-1.2793213327077748165
36,1,-0.015414349820887934817,-0.61849416564640591343,-0.40289344645799624045,-1.9300724819615160399,-1.3004308608528785118,-0.12852372498923902988,1.201331946956775143,-0.23244958926516251507,-0.84090379030304340802,-0.33299640526173041044
37,1,-0.57432650054030986997,-0.75288565626518977325,0.35278346657607195791,-0.022609176474399493573,0.42438127736372349696,1.1492453307870902357,-0.022280080430228475091,0.24724861464343331208,1.6110553493068320297,-1.2001926016171129419
38,1,0.41809958800925617339,-0.16927390707963047012,-0.53292794152288380793,1.9008214327089196782,-1.0545923231674343423,-1.0819806282309247791,2.3454646234618348188,-0.3864728420740839443,-0.29933643279986271724,1.4136445867746898486
39,1,-0.36033344451147120147,1.9795328937400249458,0.69643105229205626294,0.22195824868450261813,0.5296062404866621609,1.4206896118759875236,-0.31935443264976398625,-2.2632112552556784557,-0.21796530768062524763,-0.22448432729360839888
40,1,-0.0183009227507044403,1.6983102788926942583,-0.65073201389892199042,0.9203064299853908059,1.3807789651736750436,-0.6339581633402663341,1.5816850604178029904,-0.89484913430618429064,0.25252136147252790543,-1.0431283014876147064
41,1,-1.220688654223127223,0.58510637576141821814,0.23424264870112132542,-0.79425190831182967965,0.46821341977816893776,0.59025573559898081299,-1.1752059295004677608,-1.0515669925025030729,-1.2380839743021210264,1.8135506092900621766
42,1,1.6194408391220549426,-1.8088901403253714317,0.38316045383265190383,0.84137365492134497114,-1.9761579852719817207,0.6821370426392244779,0.76912443237451189049,-1.4238862226890922624,-1.3923640363666593966,0.3681631810737434618
43,1,-1.295019054695025762,0.97045869807425499953,-1.0223480557084696496,0.94582111481333508429,0.1429958228043732571,-0.6316211639607870465,-0.80994158751161760001,0.65690900331709245474,0.8608699379792674744,-0.47651483785062881404
44,1,-2.2410242783651108667,0.34410581974811499384,-0.37916058304490030118,1.3206153263550528543,0.51517429295909977771,2.3425657851517680541,-0.14602328087293051095,0.054437785346079306525,0.59708635868029114047,0.39022119222837298169
45,1,-0.13151167415961872997,0.41461149929729440577,0.96650207413651756383,0.82796480040294639924,-1.0304745976640230509,0.084570676175310860456,1.3042221144807393252,0.17157467637418666317,-0.49957028947297205113,1.4910575159208576679
46,1,0.028071236417182728745,0.36777488132912139474,-0.34347073637657427048,1.9101052035192949141,1.4043393041125149523,-0.15621955990741254183,-1.5794855610675253565,-0.25044250039297211163,-0.88928803594929695109,0.53037392456957221931
47,1,1.1765827367632970546,1.6154961574288229098,-0.71249972496881541772,-0.74340474994153249444,0.071306736659117062049,0.46572352371413744399,-0.50497426822121083134,-0.21400876093802873035,0.22074630399220543375,-0.85685980937399042201
48,1,-0.38109463279569921745,-1.7506839689961797291,-0.60072850986975634413,-0.23557170222304524287,-0.64477473018787723191,1.8381831868474511893,-1.9463985633827205479,0.17325919506000367343,-0.21511818188490669512,-1.8431102673387118607
49,1,-0.98845894925260879837,-1.7432247128425046867,-0.67589156401885086556,1.8634012585051533684,-0.77101529771082522036,0.84903275717355786156,1.148633733435479698,-2.112911797714325246,0.10154435694848241989,0.40441875215075495653
50,1,-0.32178409768238552813,-1.1371403634288930196,-0.75700496384748627854,0.28144290708593033834,0.23075591874457065944,-1.0869562278768802877,-0.81629419438311989765,-0.59013385293456410707,-0.15498029036439203709,-0.66427764540555456207
51,1,0.344566302920168821,-1.0428217992930302049,-0.60368014527651159273,-1.0673581374804332889,-0.6368273003299917967,-0.23643822336574255027,1.0178889207724086674,-1.4188047404242023486,-0.74372475378296165616,-0.48629210322312954595
52,1,-0.35945499703392852497,0.45019963613626096111,0.94135519141651413655,-0.0039919114532860813099,1.5142241689660815851,2.1738726502785312711,-0.66103950551781787137,-1.1801390901427262214,0.0032592372825299997276,1.3767193072677779142
53,1,0.85826820129145420246,0.45949960247437560135,-0.12143575595330785566,1.172572860215842061,-1.8331706696713394589,-1.900383441462476064,0.62697431162779204694,0.30192629420290195696,-0.040518825683026775397,1.2097495994395364161
54,1,1.3868699327320963555,0.68487432478375065426,0.750698479575180877,-2.0882789036479092459,0.69057395598706616813,-0.83661964900798313494,-1.1174032800020952116,0.17518135208995594398,0.28442558200958439896,0.70871181848627928801
55,1,-0.11821313807143077335,-0.42588268475557572446,-0.48210421705982670071,-1.1536353394049494447,-0.12009310380975074528,-0.18129248844756781778,-0.27179674481406979059,1.3965858070897931853,-0.49403665098590304749,0.21982629828703076358
56,1,1.3486039942590464236,1.1052544927095582228,-0.80273862973810639065,-1.5579396367487663433,-1.6757749302370681388,-1.4569584720106627529,1.0903454231781628536,1.9492832224636642557,0.052863050838850789148,-0.33954402771814312656
57,1,0.8072642480589962144,1.2650843416240669104,0.41072022561132887075,0.76241241379449697924,2.6659959389020491116,-0.3626010006987393508,-0.32971019729793410447,0.93122056087926308177,-0.011340913068647481138,-0.35582394079165646783
58,1,1.8408630728228037032,0.27551341543353713437,-0.28707483038281139676,-2.0847835253659727783,0.58276827329830094282,0.77799397891654886728,-1.4169695074670247692,0.39123170257488742996,0.80076198649255359019,0.10800994746355188636
59,1,1.4520588227321078456,1.2888389780090687697,1.7771675847939403248,-0.90789949827184190934,2.0397182797497888096,-0.80607851571676558677,0.49282455254672830058,-0.19529111750368338685,0.98980944040125817818,-1.5042132179629812416
60,1,1.68516751159295608,0.54506961935547337816,-0.46464871685312858496,-0.41134739995245200861,0.11162561862382028299,1.2821983288983749283,0.18817468912660659242,-0.75914490505200737935,1.3338742378775363395,-0.46531877089221529431
61,1,1.0268986207122010601,-0.39120215025610161064,-0.21121060791178533633,0.9679887559872132341,-1.7710770370830819509,-1.1425078656489175977,-0.41396327480507288943,0.24196526657708192221,-1.1874150041396664967,-0.88552954523063975856
62,1,-0.27344861986089930017,0.03234125195504099215,0.85603135252834727797,-1.0173489966979873955,-0.52148503470629059553,1.1524979674505331229,0.82253250446916070793,0.38560364025291660184,1.244886476936125197,0.18786447506948675268
63,1,0.10802125860993132267,0.31569697520055695072,-0.50493723011044355786,-0.083854672863676649186,-0.27141314552568229779,0.88857389359134297813,-0.22435409951747276036,0.51239744101710815727,0.4994529357172440287,1.0920299554320667124
64,1,1.8170240093877267906,-1.248993255241631628,1.3461944613371275015,0.32906557105492451054,0.68031657429473413323,-2.3854686206989010877,-0.75755116136526745585,0.59391137971110818938,-0.70130971729953672789,0.57655461445378408669
65,1,0.77507578001018662128,0.77576592668622046389,-0.067093252465017003128,0.034573130981370971126,-0.029325366198674512885,0.063489588665387813871,-0.6839558122782930516,2.0650539317439475795,0.6538203966550449886,-0.59177358116205924787
66,1,0.7305187815443662247,0.33109844329775450777,0.03301861444214821556,-1.3811297137104110444,-1.3799068625218631201,1.9046844610314503932,0.17587062986014850852,-1.9789017471668630677,0.3542782220729072673,-1.624222667909952289
67,1,-1.3767770710660425237,-1.4612893446363728334,0.33392861143276331148,1.0015049948582290806,-0.29831011463464823796,-1.2114753864797025429,0.10647164783354508277,1.1246770755104629202,-0.62636641095832124027,-1.8461470737242746676
68,1,-0.21371278482641548058,1.7216032999219696986,-0.83933673146824461231,-0.41563625447084606712,-2.3648448004339930328,0.33898975230697447891,-0.29907331571700651596,-1.2371997649052182133,-1.146872075811494307,0.28305682833284778743
69,1,0.097214879574944138008,-0.37310815935741603599,-0.99602182691141738502,0.36227110387694866356,-0.25776341252533385706,1.1127954084309374938,-0.10508648847687655781,-2.2392124912417643579,-0.30338365139722922592,-0.24350392576759349872
70,1,-0.51960730549001910017,-0.32362468975060798559,-0.44843928035202318405,-0.23182363588590604309,-1.4695788259841187084,1.6422337072010073644,0.9530317332961493193,-1.7437842442509583485,0.22430864712074918832,0.56385989220977084102
71,1,0.61696401496857966595,1.6145939399141320258,-0.59212098246210553842,1.8560341251452621147,0.91918014907332090679,-0.4985563092096850224,-1.5254464697019110009,-1.5562239976014069498,-0.89353852576848880052,0.31637670094945308241
72,1,-0.94794686733459487815,-1.1045309093118957922,-0.076791763591256306798,-0.40546555727345306996,-1.588779927809441439,-0.15671832018146375498,-0.75014758832791283982,2.3108373295769775169,0.036825842119605808889,-1.2051877151872427696
73,1,-0.24433292113220964059,1.4726029680730161608,0.16415527665427306903,-0.81589500771264700241,2.2907718450992868853,2.7440638445733736006,-0.96135719614974368685,-1.9924382309683401626,-0.28128189210569370937,0.00075253619237600948358
74,1,-0.3433929746307049502,1.1053774365932298451,-0.0046883524166926185753,0.91807291767075893674,-0.32213241545359916351,-0.83597549372637836029,-0.270988351966179708,-0.78181588477227692557,-0.67417920452805324416,-1.0541301300561305432
75,1,-0.55278708834146694784,-0.1106530371724378653,0.33482960707099790332,-0.53856231432761492162,0.21654326888067734758,0.54564493896131982531,0.83871230872284130431,-1.620372069695627637,0.21542780280456000352,1.5289063912347999885
76,1,-0.67984626718765717168,1.041974703110335021,-0.59062832220913485948,-0.22280678742745987919,-0.26821074303398323435,-0.85102126656170085095,-0.29659939905800680737,-0.9112930013368696347,-0.086019463794291234349,1.2457054062200447753
77,1,-0.70758945753232926901,0.25682071308392351305,-0.41373032785033664327,0.4896587473328205542,0.65458213232291950767,0.19756151374791905417,-0.31316334889401281627,0.9530137627009004353,-0.21029232309742221241,0.0003884486363303001435
78,1,1.1417593664502929673,0.16548202536883954705,0.38123358629458720115,0.52654459390098251603,-0.47324354557122938481,-1.8239987133027533162,0.31161828623926829396,0.00044320724701997683435,0.14358908920737076254,-0.43539982320555203898
79,1,0.5011304537986946972,-0.20621541949142760397,0.15741353640697791638,0.047800647577597707438,1.0346886620794888412,0.49456874825566526921,-1.4837371212935930309,-0.24423473033422485323,0.67258291794234770222,-0.094810420749892349024
80,1,-0.4559055099915398368,0.21397363377914244142,0.0011028038897086631532,0.8496938606184508691,0.93596682146854792705,0.70673519807411899762,0.86790241297747072746,0.49309375751187062287,-0.23061973208708372307,0.54078387471659961072
81,1,-0.064685586779093542931,-0.15703064267540978172,-0.34977014848220921994,-0.92019356500501592322,-0.78830272194755146575,0.70247710950980746247,-1.1656421544210702201,-1.8348984845276024025,1.7285177179616049159,-0.64222085639323533979
82,1,-0.076333253075029777746,-0.34056786890838025572,1.2719207138817756331,-1.7314905336623729326,-0.17023373948082493046,0.78526615495215235097,2.2807903446153674487,-0.21363223948774820449,0.82172645244287367827,0.4620575594969258959
83,1,-0.64252379234875645064,0.31153695433981909435,1.9403958039067483732,-0.68995710528780629378,0.52225828844396349204,-0.094412284117643990866,-1.4249153178768219075,-0.54030229059886614174,-1.6976492544326609035,0.33742651531643058638
84,1,-0.60680166810759839091,0.35294378446612212352,-0.33375110777723931976,0.25391875619606740777,-2.5422315012476555118,-0.68783199288387064652,1.2358615021258267941,-0.16008041302774625447,0.77495277510198401494,0.76699993434901858613
85,1,0.52607794603768631703,-0.42191452978847054922,-0.22809591136542572976,-0.53255979626158356233,1.1135885681221273646,0.87133184116463402447,-1.0492793610449404618,1.1805794235406505965,0.53538622510381306263,-0.21587901070249562729
86,1,-0.89556408321742042578,-1.6550571460107510458,0.79155852361057610356,0.25331095575595169445,-0.41100039796322451746,-1.1486066851003975398,0.39324849589580435083,-0.7241822935505582981,-0.73294646576995847731,-0.48653908919639360375
87,1,-1.2129024893941044994,-0.39351209212650523073,-0.79901624223093314914,-0.75706370206320716676,-1.1799701801237203469,0.74839297539358462519,0.80063147064144035703,-0.81066289156828674756,0.76697417453801652876,1.3625247694078945759
88,1,-0.21000037062796414467,0.2925527471113232858,0.78744317709631095337,0.40405806456109405467,-0.33076439550318170735,1.4727794739883337538,0.53348117334750833063,-1.8038790404268847389,2.7771013827712640598,0.62259988393270104812
89,1,0.55311732788834000463,0.85010041154803084318,0.46062505337128534233,0.033652954724365968797,0.76788739632520230938,-0.56555093479692120084,-1.0868270416499237196,-0.13809463123134610441,0.47144538089795057223,0.90135315250408887255
90,1,0.036309188490566461638,1.3268647517210432341,1.3564514699801528685,-1.3053679621451357296,1.1286639878189284047,-1.1321523125520225328,-0.33589206286854217387,2.1697525005078359683,-0.18386257188010560193,-0.74296535078203618241
91,1,0.14978297517091127,-0.0040079123044784595656,-1.44977254316391857,-1.3872796196710244221,-1.5305641366344184817,0.35532204754566615312,0.46816619845148377266,-0.068731801540627954217,-0.024788080167708465701,-0.47307628927287614928
92,1,-0.82996675863008473328,-0.71184574527692856538,0.21965069949154530926,-1.5939902917407349214,1.9972752145596042173,-0.1773851773945534227,-0.67339632444121455546,1.0511798156817413474,0.31949246081999538305,-1.5752674930443384405
93,1,-2.4285094455470548347,-1.0568171632833514018,0.68485918215539698384,1.8686611631254275157,-1.0156083628358190118,1.4638003200019658046,1.9512241636269949119,0.051790301674965635859,-0.83046396108818776316,1.1517803959089043531
94,1,3.1720288552884090549,0.98870051240611400711,-0.16722551538715610397,0.71438403518038950946,-0.8050495881828253486,-2.2609153038856950602,0.0032634583974254153908,-1.2380269933214866906,-0.72000731119140293224,-0.73041991340571388314
95,1,2.7188112873528527125,-0.86712018889518216458,1.3166763602413005252,-1.0783752309431444694,0.61903543627418933237,2.7521225294247182447,0.19589311748753912568,0.19544147517569179784,-0.91633070652707160342,0.87453331073096662873
96,1,0.072340709454785656618,0.68483330602591441227,0.55407638383252855174,-0.97043880979494567818,-0.97668937078916151506,0.019243556805915332936,-0.66156933139405482702,0.39972635426043146012,-1.0410377483930379761,-0.091250097772553495634
97,1,-0.42973937344999679766,-0.68858158536810276651,0.21669177017833135546,0.3408369023371770612,2.290137007195465646,-2.579397037647364499,-0.81910231342289241407,-0.0030820489008505039946,0.11673652496985074956,-0.38537742960292642458
98,1,-0.0032350524471122252615,1.6665183888855470418,0.10108946414023387006,-0.30926854914906631855,-0.98648008792814634305,-0.33340257683075885664,-0.78050933187774851341,-0.44324562597380257056,1.7414669670903928367,-1.7426853518067082494
99,1,1.2477162811782505081,1.0204098613262484463,-0.10759014838526984037,-1.6008716195556447204,0.45024322824627860395,-0.82423375720057512339,-0.88382934162868398431,1.3484532563014168804,1.0801122480697189498,-0.15951932917721656224
100,1,1.1775468775406219279,-0.53819065383070119335,-0.64618579911161844187,0.77208184104893140542,-2.028490615910982342,-0.20997396782853278152,-1.3628693350931158079,-2.1342117911096183391,-2.0019037966010198026,-1.0202049577309943995
101,1,0.26146190515862333115,-0.83376290948632525435,0.16758322942799189215,-1.7800692171505652084,1.4811208206787147557,-1.8152439339413848352,0.23494609194645718619,-0.13569162979348026177,-0.56396423289148178704,1.0177671861017427712
102,1,-0.52528983386801797462,0.2997466716508629947,0.79478660402542178343,0.77162829512071007265,1.5440760305400700325,0.22971949075035194565,2.1493569056190531263,-0.70237840648850025094,-1.4038710333457267154,1.0908358190568872015
103,1,-0.3633496168027037232,0.70241705632213324861,1.2681190822360379755,1.1816467842696405377,-1.3249598643908813145,-1.5604056619669244288,-0.020033225593135424447,1.1747311251243512942,-1.6607801995207480683,0.29272558282284405484
104,1,-0.70755813033993308903,-0.34593097659609917116,-1.836158827226672452,-1.0763650197297907063,1.3113153899175147288,-0.22853603146602677332,1.9792954512757918728,-0.090302404922833118261,-0.56349072543695255533,0.055353015808067611292
105,1,0.88801054191620121259,-2.418780510753100188,1.4617523606788278556,1.170933488811927381,-1.325378942125003956,0.45614719710700962763,0.18637674153244274122,-0.52884022229111871116,-1.6547373038222830122,0.79273005915644878527
106,1,0.07044510892757936682,-2.2712912013971977565,-0.86079660129207336006,0.22068219719027104553,-0.25190378372687100006,1.2533973617565690173,0.69628223434744018761,-0.82142238469126660494,1.7562451132985039681,0.047872359465986419336
107,1,0.25773997757820754639,1.5593195169596210103,0.2891268975704765487,-1.4459395273591568731,0.57690751275466356507,-0.1584924346289465491,-1.8283550263324246377,1.3789972505707168704,-1.0796082111889306887,0.38882076320671316028
108,1,0.48149927482473475759,0.86965908835932981269,0.34674522209666980288,-0.48819174004144988421,-0.12215680902013334452,-0.51152752720175542755,-1.2353906189219008294,0.23979979773299395229,1.6758143070549589293,-0.3748879324500690724
109,1,-0.67181543572017266008,-0.72228646833805798533,-1.1383414010402392869,0.78292706575968695759,-2.4893316514604983958,0.32665874905219954849,0.75406214694931439357,1.3076029484440609973,1.7635426670911875657,2.6615076722118349295
110,1,0.58929937617151251228,1.0703555008522158687,-0.30463908507390136116,0.093172158061499102399,-0.16032947437014599679,1.5518189295628421753,0.28207354563718950446,-1.0117583769912807945,1.2095567873493080491,0.030383510042914188554
111,1,-0.38778017333291486812,0.94905502122986273861,0.3174913736911990636,0.42575413383534033152,-0.74203654487424708375,-1.0583698963859384801,-1.0068427534068293827,-0.10769488197805369978,0.69004894110341563618,0.59747216991840002009
112,1,-1.5756202692350946837,-0.73965008450142000207,-2.2745106923211504402,-0.37056385567756211508,-0.12858932790805982505,1.6431204551325180319,-1.078579050301197606,-0.37497346346359294866,-0.66277598952108696118,-0.53270447832141309963
113,1,0.10740778219272770211,-0.98784149918705743687,-1.0285853364311448033,0.014012282858025641025,-0.84881929061802285919,0.28378409107322366545,0.43388187049944371143,-1.1133882980275942032,0.048417733397266467243,0.93090725424629072737
114,1,0.5833128327164034399,-1.6060323447301825261,0.26631264475898752675,-1.0029127747634773993,0.52054344661491269708,-1.2672752459845402218,-1.4685646714763869181,-1.277003422427081647,0.021188039202527240296,-0.56982963899891303505
115,1,1.3573001937027233677,0.9939707144160361274,0.78236607609277075692,-0.69920445660516916675,3.0540792898822433088,-1.3315059153848105566,1.9092371023665717367,1.4253115924877763909,1.4458941347121547771,-0.33172246103993879851
116,1,-0.82533881540580500413,-1.2487796716904506766,-0.47879644675617305527,-1.6741771134802780896,-0.44281345362617813288,0.3032661737513456246,1.4266848063608952302,-0.71759784631847189917,-0.85823866242821822414,-0.54196446086851080004
117,1,-1.5242548577683874278,1.6932280286659882051,1.0796975771381898124,0.45598842657748478446,0.4055571310392221962,-0.88294217738979119403,1.4272928546762777557,-1.6978992209126095858,1.5680422762573644757,0.041135432834461693741
118,1,1.0165879347834969604,0.81235963623052676041,-1.5757927170482239898,-0.028491431869357652928,-0.95916589331048707212,0.81197349876927649159,0.91691870147253573542,-2.0079627996400564172,-0.15718892156904773483,-0.11502733302141242289
119,1,-0.74598342311386589554,-0.13116645644468177823,-0.14867929225950096694,1.0537034634943345246,1.4756291083325967506,-0.11456006942927074443,-0.73890529141131422453,0.045716185782464759113,2.0507594021681927465,0.0046152975005033210557
120,1,-0.13432443707812721789,-0.24271484223225700538,-1.9078211090576377984,-1.2921160210371409605,-0.15871509119082974348,-0.6390442551655887149,-0.64537443815050055118,-0.090073623714748515812,2.0879277007123682175,0.23748368486848972503
121,1,2.012786871732918037,-0.31839453342806922631,1.4620375517196777526,0.037421651295791058534,-0.78991292459712203478,0.077008687651961379994,0.41419904089767961564,-0.76579336691039534557,-0.087273166382854816536,0.19140058443180060777
122,1,-0.11855262082416000158,0.76834046542924505641,-0.51007729101339194244,0.3031923605527439558,0.39435077985542343892,1.0568166210089062762,-2.902161599968767991,-0.91916574822063379369,-1.3492626716980535839,-0.29306200236491453115
123,1,-1.9966984788968984432,2.6725536432766139328,0.010665782996884783443,-1.1123263927845326027,-1.7241911178224380574,-0.11434620147949907387,1.3678761225541620217,0.35037554969439738128,1.8954788864624059208,-1.2942603585831740087
124,1,-0.56582175916228338863,1.8251612028207280236,-0.58243581605390615241,-0.19677310940491796187,-0.11892471664996512315,1.7025664507348206023,1.1732738032748972756,0.20984178639991363235,0.36290092482264779683,1.2713197869536199125
125,1,-0.88757033436450805119,-1.0079199680312531662,-2.4307306697063317813,0.4364443809016835818,-1.9118717974774361856,-0.27068487971315152718,-1.2763184321872975691,0.28117043339659630874,0.22882925974483023235,0.31646978157285393651
126,1,1.7092027725404552729,-0.60845407156998088105,-0.13839687352964041844,1.1229181534005010512,-1.2308604560002756045,-2.0347389212183464302,1.3748244101292252939,1.5073376796903048547,-0.71397302938141060658,-0.17454319138122056931
127,1,-1.8787814271683933587,0.74873044493000806554,-0.64674818862048732981,0.13091201240704700148,-0.17369641983215702852,-1.4817772165360738601,1.4870221214968561974,-0.15715109080486289184,0.73668099898326333541,1.7673085928714216131
